"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01"
753869,"Bloomington, IL",224,96903,97103,97258,97470,97814,98276,98688,99019,99269,99892,100417,100991,101320,101598,101966,102207,102335,102314,102400,102550,102774,102400,102185,102076,102338,102508,102649,102904,103123,103328,103538,103853,104202,104627,105119,105438,105781,106127,106571,107047,107410,107844,108210,108653,109333,110250,111133,111798,112379,113030,113612,114061,114475,114783,115094,115371,115381,115349,115269,115485,115582,115643,115785,115995,116354,116634,116952,117180,117614,118040,118554,118999,119512,120002,120386,120779,121047,121594,122067,122685,122912,123116,123313,123584,123904,124297,124721,125173,125606,125985,126321,126528,126937,127402,127850,128198,128561,128845,129170,129246,129473,129527,129854,130086,130387,130668,130910,131100,131246,131560,131870,132267,132521,132872,133032,133320,133645,134067,134430,134887,135357,135701,135984,136363,136881,137428,137916,138337,138567,138684,138962,139395,139952,140263,140505,140536,140585,140567,140645,140751,140925,140867,140696,140297,139566,139099,138650,138601,138524,138335,138109,137846,137737,137845,137852,137754,137750,137826,138006,138033,137920,138085,138181,138317,138309,138270,138254,138168,138284,138186,138075,137680,137416,137002,136763,136464,136232,135923,135479,135069,134234,133394,132505,132280,132010,131742,131044,130514,129695,129247,129394,129947,130468,130679,130750,130719,130651,130610,130934,131193,131798,132055,131955,131691,131705,132586,133751,134496,134957,135238,135513,135769,136082,136424,136527,136635,136757,136457,135802,135336,135222,135238,135213,135498,135471,135399,135287,135058,135073,134963,135332,135389,135425,135451,135474,134961,134621,134644,134878,134826,134717,134854,134926,134914,134963,135102,135218,135298,135481,135284,135722,136534,136883,136703,136170,136280,136346,136372,136509,136991,137334,137758,137469,137298,137354,137492,137722,137566,137564,137265,136945,136553,136447,136336,136376,136144,136039,136096,136266,136477,136612,137002,137397,137746,137969,138276
394680,"Hilo, HI",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279421,277754,277457,275850,273613,270910,267873,266250,264198,262909,261555,261491,262003,262935,261084,258181,257705,257930,259822,258083,257385,256089,257368,258509,261352,264318,269959,276530,281486,287671,293014,302839,313177,324390,331155,335355,334273,334360,335469,340055,343518,345574,345874,345179,343578,340328,338938,338609,341431,341745,340011,336195,334333,332751,333380,335735,338245,341698,343471,346137,347545,350469,353423,356950,359756,363452,366624,366856,366773,366621,368881,370642,372596,375355,377467,378934,378406,377972,377266,378151,379306,380378,379930,379619,378095,377291,377199,378306,379641,378954,378520,377969,379200,380877,384077,386941,390767,392630,394245,395051,396514,399100,401449,403415,403636,403235,401674
394960,"Panama City, FL",226,93088,93415,93707,94132,94495,94893,95224,95591,96035,96534,96848,97131,97442,98097,98805,99209,99629,99995,100590,101226,101723,102165,102631,103168,103662,103758,103828,104129,104604,105100,105338,105329,105356,105376,105644,105873,106270,106743,107315,107785,108111,108361,108681,109257,109887,110450,110909,111544,112292,113133,113590,113990,114392,115079,115772,116270,116643,117120,117609,117547,117384,117016,117395,117774,118289,118544,118868,119357,119968,120503,121091,121836,122340,122973,123317,123847,123966,124351,125042,126094,127174,128061,128839,129800,131014,132276,133411,134360,135803,137441,139172,140616,141904,143482,145416,147794,149911,152192,154483,157660,161025,164134,166804,169457,172633,176339,180068,183589,188181,192710,198186,203048,207820,212134,215888,219813,223920,227636,230241,231964,232656,233850,234367,234653,234404,234038,233699,232565,231020,229270,228476,227866,227960,226913,225726,223715,222166,221135,220585,220382,218528,217014,214855,213274,210404,208591,206696,205561,203298,200847,197972,194716,192928,190794,189452,188127,186748,184389,181058,178298,176255,174661,173572,173411,172964,172270,170561,168620,167678,167476,168291,168164,168180,167235,166007,163840,161949,160554,159789,158562,156450,153557,150510,148614,146944,146400,145512,145576,145591,144793,143781,143559,144532,146296,148128,149148,149417,148972,149455,149080,148778,149424,150706,151804,152182,152093,152037,151440,152366,153542,154983,156335,157532,158740,159801,160154,160281,160782,161987,163855,164510,164921,165151,166077,166910,167185,167226,168182,168759,169133,168766,169073,169416,170386,170904,171577,172214,172944,173434,173701,174765,176131,177504,178231,178800,178893,179206,179091,179332,179821,180519,181305,182160,182979,183794,184722,186268,187895,188285,189407,190748,192851,194293,195543,196896,198147,199446,200264,201188,202150,204547,205529,206224,204387,203426,202107,201864,201814,202003,202938,203813,205010,206035,208186,210761,215281
394748,"Kingston, NY",227,107596,106981,106580,106376,106383,106328,106271,106299,106365,106386,106695,107079,107425,107930,108342,108750,108889,109163,109263,109673,110123,110742,110864,110988,111075,111490,111712,111512,111689,111984,112854,113128,113418,113744,114336,114806,115148,115626,116339,117578,118305,119022,119516,120202,120915,121491,122401,123516,124889,126091,127265,128307,129341,130280,131136,132211,133386,134615,135625,136539,137477,138546,139596,140658,141671,142784,143906,145187,146452,147842,149462,151201,152852,154259,155684,157241,158566,159812,160972,162404,163782,165386,167261,169459,171563,173416,175317,177205,180108,183152,186643,189456,192293,194701,196217,197571,199485,202662,205984,209118,211574,214057,216149,218600,221407,224578,228180,231345,234126,236303,238604,241585,244728,248020,251294,253945,255905,257431,259077,260675,262024,263288,263777,263297,262400,261396,260384,259580,259356,259344,259156,258583,257997,257461,257123,257469,257748,257863,258109,258840,259131,258445,257223,256757,256571,256325,255481,253960,252877,251172,247992,244222,240939,239485,237554,235295,232681,230235,229174,228081,226228,225168,226458,227933,228471,227514,227651,227129,227220,226421,226158,226054,227635,227481,225474,222832,221033,218931,217441,217109,216772,216213,212727,209808,205062,202966,202023,202160,202394,202902,202032,201142,199557,199249,200148,199815,200414,199530,199008,197950,196734,196772,197393,197111,196478,195486,195601,197263,199068,201139,201992,202584,202798,201940,201696,201878,203421,204570,205180,205379,204988,204815,204379,204592,205275,206828,207615,208844,209279,210036,210266,208721,207409,205832,206311,206442,206179,205712,205039,204136,202413,200655,199474,200259,201310,202525,202731,203656,204838,205452,206117,207301,209753,211916,213417,214158,215386,216750,217631,217433,217312,217809,218902,218663,218505,219480,222546,226133,228346,229473,230853,232999,235374,236988,238192,240139,242000,243142,242902,242339,242653,243797,245184,246368,247240,248476
394519,"Daphne, AL",228,89685,90267,90958,91680,92433,92930,93486,93936,94463,94707,94911,95194,95940,96650,97250,97809,98292,98864,99332,99982,100643,101914,103062,104002,104318,104600,104774,104982,105186,105812,106435,106995,107320,107262,107332,107389,107885,108372,108804,109002,109251,109517,109785,109921,109988,109980,110073,110367,110802,111211,111507,111948,112485,113175,113914,114807,115644,116537,117072,117567,117733,118060,118855,119432,119913,119762,119806,119786,120102,120419,120872,121269,121860,122289,122231,122290,122348,122808,122982,123108,123014,123079,123498,123785,124009,124146,124524,124801,125210,125680,126306,126957,127653,128330,128679,129387,130011,130815,131467,132563,133638,134731,135698,136946,138321,139875,141611,143184,145017,146989,149296,151491,153512,155616,157819,160120,162418,164659,166725,168842,171031,173382,175455,177439,179434,181320,182888,183795,184374,184591,185168,185770,186658,186659,186349,185268,184565,183973,183726,183718,183777,183917,183681,183247,181917,181143,180601,180478,179856,178807,177995,177015,176188,175063,173827,172324,171652,170938,170505,169884,169364,168699,167315,165813,164130,162836,161823,161026,158939,156383,153618,151782,150223,148822,147746,146876,146109,145044,143655,142254,141624,141548,141558,140949,139922,139027,138417,138033,137589,137193,136996,136921,136882,136592,136167,135859,135926,136224,136581,136879,137239,137801,138470,139155,139535,140082,140880,141974,142921,143606,143951,144346,144745,145275,145623,146035,146617,147215,147655,147919,148282,148693,149305,149758,150210,150520,151043,151618,152257,152840,153526,154123,154739,155336,155691,156061,156485,157229,157936,158533,159126,159717,160161,160329,160477,160749,161165,161548,162041,162045,162197,162259,163043,163429,163982,164503,165317,166129,167246,168565,169709,171103,172529,174257,175191,176892,178482,181065,183013,185163,186663,187834,188772,189613,190526,191423,192566,193309,194108,194214,194716,195043,195705,196514,197554,198608
394623,"Gainesville, GA",229,101923,102223,102491,102877,103373,103871,104349,104793,105390,105870,106510,107053,107798,108426,109130,109589,109969,110351,110895,111591,112156,113071,113862,114606,114869,115319,115767,116508,117148,117937,118551,119081,119496,119707,120024,120422,121297,122005,122828,123467,124282,124879,125538,126104,126772,127282,127791,128431,129043,129834,130512,131187,131702,132359,133121,134247,135449,136875,138031,138960,139566,140051,140532,141176,141889,142611,143181,143498,143695,143822,144050,144390,144851,145455,145999,146546,146944,147348,147718,148188,148628,148992,149340,149648,150046,150428,150776,150851,151023,151174,151556,151831,152186,152580,152979,153459,153768,153841,153978,154411,155010,155561,155951,156399,156912,157535,158208,158758,159294,160045,160965,161899,162723,163498,164308,164992,165631,166118,166901,167793,168856,169611,170100,170433,170853,171411,171844,172421,173030,173771,174205,174338,174568,175002,175671,176136,176262,176453,176637,177011,177058,176826,176151,175620,175046,174650,173663,172522,171213,169619,168034,165930,164262,162345,160761,158448,155784,152727,150211,148288,146567,145062,143609,142333,141088,140103,138797,137787,136878,136853,136971,136731,136217,135198,133279,130992,128380,126078,124123,122738,121769,119514,116405,112815,110510,108984,109572,110635,111542,112002,112771,114084,114608,115691,117352,120679,122622,123792,122486,121312,120749,121123,121376,120896,121140,122053,123753,124460,125671,127276,130305,133337,135803,138303,140750,143338,145368,146426,146724,146869,147394,148142,148626,149083,149949,149606,149043,148254,148697,149732,150625,151682,152608,153774,154741,155378,155956,157147,158404,160048,161079,162208,163442,164368,165166,165432,166162,166816,167878,169102,170700,171581,172322,172753,173846,175429,176862,178140,178957,180573,181414,182472,183022,184788,186392,188442,189166,190060,190672,191966,193365,194674,196541,197352,198131,198190,198904,199378,200536,201386,202591,203469,204413,205047,205581,206797
395202,"Warner Robins, GA",230,83338,83433,83550,83697,83849,84017,84218,84469,84734,85236,85769,86317,86653,86961,87295,87644,88010,88402,88780,89199,89609,89638,89489,89240,89405,89706,90010,90274,90621,90874,91060,91020,91052,91187,91587,92085,92539,92906,93204,93483,93530,93731,94055,94584,94960,95339,95696,96134,96374,96562,96754,97091,97556,97862,98093,98345,98831,99425,99827,100083,100268,100450,100602,100729,100947,101244,101485,101590,101524,101326,101169,101067,101196,101448,101822,101962,101940,101861,101936,102110,102254,102469,102750,103053,103220,103319,103314,103476,103732,104084,104361,104628,104949,105368,105783,106148,106458,106815,107297,107757,108168,108517,108912,109296,109812,110250,110706,111113,111669,112183,112632,113098,113605,114179,114685,115202,115566,115994,116359,116813,117150,117646,118158,118710,119216,119715,120280,120844,121397,121747,121952,122196,122530,122811,123030,123166,123408,123508,123596,123735,123981,124206,124575,124843,125105,125023,124882,124667,124369,124076,123659,123010,122329,121770,121273,120639,119857,119238,118689,118217,117714,117445,117184,117090,116791,116546,116258,116242,116389,116453,116271,116098,115972,115617,115198,114454,113987,113383,112923,112164,111236,110526,110135,109819,109387,108924,108534,108512,108391,108311,108080,108005,108060,107934,107838,107602,107594,107634,107803,107869,107909,107972,108040,108173,108331,108597,108763,109069,109300,109652,109917,110146,110342,110570,110858,111191,111395,111641,111895,112270,112733,113181,113470,113571,113564,113477,113439,113471,113720,113751,113661,113082,112162,111023,110293,110007,110212,110628,111036,111073,110719,110561,110433,110589,110863,111371,111684,111992,111857,111617,111200,111185,111499,111951,112617,113406,114326,115255,116026,116586,117176,117809,118540,119133,119776,120339,120847,121333,121817,122221,122753,123396,124148,124802,125405,126065,126648,127192,127674,128072,128396,128737,129087,129437,129750,130111
394392,"Blacksburg, VA",231,81482,81425,81379,81261,81299,81387,81573,81715,81875,82151,82379,82610,82744,83010,83330,83614,83906,84131,84479,84783,85077,85188,85289,85424,85740,86084,86363,87000,87278,87645,87571,87820,88097,88349,88678,89018,89464,89892,90392,90760,91259,91715,92384,92868,93427,94390,95511,96545,97219,97794,98429,98996,99721,100438,101192,102020,102867,103553,104030,104495,105042,105639,106204,106813,107319,107821,108326,109024,109712,110349,110913,111623,112453,113207,113860,114520,114962,115350,115631,116167,116728,117346,117811,118227,118618,119369,120117,120952,122051,123454,125069,125996,126937,127809,129244,130705,132273,133726,135526,137295,139433,141400,143430,145593,147683,149886,152222,154718,157335,159630,161856,164086,165531,166701,167520,168820,170250,171583,172466,173149,173538,174139,174355,174550,174817,175294,175838,176018,175937,175786,175626,175596,175472,174943,174086,173234,172865,172539,172100,171471,170918,170409,169785,168836,167641,166810,166480,165834,164931,163950,163290,162603,161801,160808,159817,158926,158508,157927,157322,156969,156805,156512,155958,155511,155141,154781,154515,154202,153986,153706,153525,153187,152681,152226,151935,151813,151670,151596,151476,151449,151292,151071,150833,150545,150506,150525,150612,150654,150852,151004,151172,151146,151259,151099,151041,151192,151703,152283,152614,152932,152966,153050,153098,153351,153239,154457,155458,156725,156524,156368,156312,156318,156636,157079,157521,158157,158956,158896,158614,157766,157870,157875,158067,158103,158144,158179,158432,158432,158370,158320,158416,158825,159201,159631,159815,160041,160158,160391,160532,160757,161011,161242,161678,162101,162549,162899,163337,163898,164489,164965,165355,165792,166298,166834,167355,167898,168462,169066,169765,170727,171676,172420,172844,173224,173711,174272,174807,175150,175390,175665,176282,177283,178394,179459,180441,181467,182487,183393,184221,185117,186039,186884,187349,187288,187076,186951
394716,"Jacksonville, NC",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89826,89605,89058,88277,87743,87924,88347,88518,88488,88814,89554,90314,90659,90923,91563,92456,93052,92852,92389,92373,92904,93223,93277,93339,93890,94431,95320,95951,96339,96505,96782,97532,97980,98216,98259,98614,99351,100231,100825,101591,103519,105806,108077,109262,110798,112344,113823,114971,116078,117423,118823,120143,121011,121873,122777,124202,125481,126825,128089,129578,131032,132469,133862,135157,136171,136979,137813,138757,139884,141384,143277,144666,145803,146573,147480,148278,149137,150040,150761,151451,151953,152070,151749,151719,151901,152216,152345,152562,152764,153026,153095,152952,152679,152382,152226,152201,152180,152194,152131,152092,152051,151941,152105,152482,152876,153336,153692,153686,153491,153422,153667,153789,153625,153243,152774,152275,152069,151882,151535,150985,150567,150103,149651,149027,148588,148302,148158,147927,147487,146962,146409,145657,145162,144849,144904,144646,144347,143945,143357,142675,141843,141060,140771,141662,141922,141402,139770,138964,138383,138018,137516,137395,137340,137376,136776,135584,134615,134184,134362,134600,134714,134803,134884,134608,134089,133417,133466,133566,133727,133544,133292,132558,132009,131362,131290,131343,131731,131998,131790,131591,131384,131692,131925,132200,132124,132137,132108,132217,132579,133018,133548,133881,134484,135141,135958,136939,137971,139064,139736,140331,140784,141468,142363,143531,144561,145204,145981,147094,148563,149861,151190,152621,153988,155158,156176,157063,157916,158952,159797,160250,160411
395018,"Redding, CA",233,88696,88652,88606,88454,88446,88353,88340,88283,88244,88123,88250,88185,88278,88425,88620,89061,89362,90012,90371,90796,91060,91571,92161,92722,93154,93308,93540,93724,93945,93871,94104,94344,94886,95230,95581,95995,96263,96538,96713,96873,97053,97263,97906,98746,99616,100451,101057,101657,102105,102674,103164,103617,104051,104675,104205,103670,102990,103460,104053,104919,105746,106673,107626,108923,110474,111912,113499,115026,116681,117838,118929,119955,121332,122957,124916,126449,128022,129497,132402,135152,138541,141007,144651,147431,150194,151973,153828,156019,157765,160238,161944,164360,165757,168124,169714,172045,174190,176642,179582,183027,187174,190716,193485,196073,199309,203011,205298,207934,211135,216040,220363,224292,228220,231962,235747,239464,243257,245287,247571,250050,252525,254786,256041,257125,255507,253042,251121,250320,248358,246179,244827,244262,243822,241462,239090,236351,235840,236076,235372,232115,229489,228122,226733,223324,218506,214137,210055,206412,202918,199579,196569,194045,191684,189220,186692,184697,183322,182310,181587,180367,178848,177391,176413,176153,175590,175068,174241,173818,173219,172460,171476,171552,171454,171422,170487,169345,167917,166326,165214,163845,162914,161918,161432,158988,156659,153940,153139,152209,152420,152666,153138,153127,153799,154851,155101,155178,155352,156625,157478,158748,159526,160670,161545,163475,163837,164231,165761,170211,174865,178302,180537,182745,184802,187495,190318,192813,195140,197408,199440,200972,202294,204159,206843,209350,211679,211558,211836,212590,215255,217227,218179,218953,219766,220994,221292,221459,222060,223884,225298,225418,225179,225537,227050,227561,228640,228893,230029,231174,232442,234094,235641,238018,239985,241802,243417,244602,245235,246197,247170,248673,249461,250262,250597,251782,253001,254141,253835,253952,254630,255980,257565,258797,259953,261381,263307,264870,265869,266815,268663,270465,271828,272514,272695,272737,273013,272781
